"RTL_STORE_CD","ITEM_MASTER_SKU_DSC","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_PREMISE_TYPE_CD","WJXBFS1"
"100764605","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",68
"100764605","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",26
"103876324","CORONA EX 3.2 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",12
"107316525","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",15
"100765085","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"107390684","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100881676","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",39
"100298103","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"101404060","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",41
"103661796","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"201604340","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.25
"100766871","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101753174","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",51
"101753174","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"107354744","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"101403881","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"201000553","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"201000553","MODELO ESP 1/4 KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.8888
"101857174","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"201822127","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"101739160","MODELO ESP 1/4 KEG","DINING","CASUAL DINING","ON",51.666
"101403883","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"101403883","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.75
"103793475","MODELO ESP 18PK CAN","DINING","FAST CASUAL","ON",12.75
"101926678","PACIFICO 24OZ CAN LSE","DINING","FAST CASUAL","ON",3
"101000555","CORONITA 7OZ 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",68.2502
"101000555","CORONA LT 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",25
"101967070","MODELO ESP 3.2 12PK BT","DINING","CASUAL DINING","ON",9
"400961650","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",16
"107283359","CORONA LT 24PK BT","DINING","CASUAL DINING","ON",10
"101858318","CORONA EX 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",26
"100447012","CORONA EX 3.2 6PK BT","EXTENDED MASTER OFF-PREMISE","SMALL GROCERY","OFF",6
"201000570","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"201000570","CORONA EX 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100682141","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"200765191","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",139
"100246219","CORONA EX 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",77
"100708747","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",24
"101730526","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",6.9996
"102578726","PACIFICO 1/4 BL KEG","DINING","CASUAL DINING","ON",13.7776
"101529385","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",12.8329
"100571721","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",16
"101771425","MODELO CHELADA 24OZ CAN","GROCERY","SUPERCENTER","OFF",19
"107492634","MODELO ESP 3.2 12PK BT","DINING","CASUAL DINING","ON",1
"201404140","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"101926957","CORONA LT 24PK BT","DINING","CASUAL DINING","ON",6
"100950860","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",45
"100766794","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",78
"100766794","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",474.75
"107393316","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-NATURAL/GOURMET FOODS","OFF",11
"103712815","MODELO ESP 3.2 12PK CAN","DINING","CASUAL DINING","ON",3
"101686822","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",34
"100765982","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"107419696","CORONA LT 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"107390683","VICTORIA 6PK BT","DINING","CASUAL DINING","ON",5
"107390683","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",7
"101734453","PACIFICO 6PK BT","DINING","CASUAL DINING","ON",1
"101476128","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"100387099","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",17
"202709375","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",24
"100270751","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",5
"107403350","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"203977096","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",9
"107169249","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"102264323","CORONA EX 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",71
"101403814","CORONA EX 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101917531","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"101403887","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",38
"101403887","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"100765540","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",73
"101979140","CORONA LT 18PK BT","BAR/NIGHTCLUB","IRISH PUB","ON",25.5
"100889015","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"107431321","CORONA LT 3.2 12PK BT","LODGING","FULL SERVICE LODGING","ON",5
"107373216","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"201000546","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",36
"103714116","MODELO NEGRA 1/2 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",41.3334
"100584123","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",1
"101403878","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",35
"101403878","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"101403878","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",40
"101403878","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101403946","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",27.9996
"101403946","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101403946","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"101942243","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",112
"101404040","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"201855889","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",138
"101637338","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",27
"100316545","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"101992056","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"101992056","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",219
"100533798","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",9.9161
"300090383","MODELO ESP 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",2
"107475226","MODELO NEGRA 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",7
"100763414","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1302.75
"100763414","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",71.25
"102177500","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"303771642","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",124
"303771642","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",544
"100289094","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",73
"101403659","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12.8327
"101403659","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",40
"101922137","MODELO ESP 1/2 BL","LIQUOR","CONVENTIONAL LIQUOR","OFF",117.1113
"101922137","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",99
"101830040","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",99.75
"101738127","CORONA EX 24PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",9
"101738127","CORONA LT 12PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"201733038","MODELO NEGRA 6PK BT","RECREATION","BILLIARD/BOWLING/ARCADE","ON",3
"101403874","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101606246","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",56
"107484591","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"100185121","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"100272851","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"101403816","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"203829880","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"102028292","MODELO ESP 18PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1.5
"102028292","VICTORIA 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101796333","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100316546","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7.5829
"101403840","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"100423853","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",3
"102488359","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"102488359","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101922137","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4.0833
"101922137","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"100560419","CORONA EX 3.2 6PK BT","GROCERY","SUPERCENTER","OFF",19
"101621738","MODELO ESP 24PK BT","DINING","CASUAL DINING","ON",2
"100652787","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"103633570","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.75
"100476051","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",24
"103564794","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",41
"103564794","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7
"101512779","MODELO ESP 3.2 18PK CAN","GROCERY","SUPERCENTER","OFF",60
"201737465","CORONITA 7OZ 24PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",2.3333
"101739476","PACIFICO 6PK BT","DINING","CASUAL DINING","ON",4
"101739476","CORONA EX 24PK BT","DINING","CASUAL DINING","ON",8
"107457398","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"102270771","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",65
"100319844","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",41
"101476222","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"100853628","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",26
"100908301","CORONA EX 3.2 18PK BT","GROCERY","SUPERCENTER","OFF",217.5
"107180905","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",77
"100682130","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"100766024","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.4164
"100766024","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101906902","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4998
"101868875","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"101840018","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",105
"101735456","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",26.2503
"101826680","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22
"101826680","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",31
"101990354","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"100765392","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"100766198","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",67
"100495741","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",25
"100495741","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6.4163
"100090900","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"100766026","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"100766026","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"100763475","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"100940808","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"102194534","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",122
"300091335","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",16
"103829880","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",50.25
"100632560","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"101491010","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",118
"101491010","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11.6668
"101732191","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",14.25
"301403953","CORONA EX 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.25
"301403953","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"301403953","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"301403953","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101616940","CORONA LT 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",38.25
"101944918","CORONA EX 18PK BT","DINING","FAST CASUAL","ON",8.25
"103724636","CORONA EX 12PK CAN","CATERER","FOOD SERVICE","ON",25
"102194529","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"201403863","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",89
"101977937","MODELO ESP 3.2 6PK BT","DINING","CASUAL DINING","ON",54
"107229864","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"107229864","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",107
"100398321","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
"105528859","CORONA LT 24PK BT","DINING","CASUAL DINING","ON",5
"105528859","MODELO ESP 24PK BT","DINING","CASUAL DINING","ON",1
"101738251","CORONA LT 12PK BT","DINING","CASUAL DINING","ON",3
"100521175","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",9
"100498022","MODELO ESP 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",14
"101403752","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",183
"201477384","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",11
"201948871","MODELO ESP 3.2 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"200627085","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
"100387154","MODELO ESP 3.2 18PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",54
"100422906","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",18
"101606250","MODELO ESP 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",11.9997
"103603738","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"103603738","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"301606170","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",112.5835
"301606170","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",200.25
"301606170","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"100764366","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",39
"201476164","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101476172","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",790
"101935083","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"101935083","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101404088","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"107229864","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101617493","CORONITA 3.2 7OZ 6PK BT","GROCERY","SUPERCENTER","OFF",2.9167
"101616932","CORONA EX 24PK CAN","DINING","CASUAL DINING","ON",18
"101403851","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"101000547","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",165
"101403968","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",51
"101479092","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",21
"101403927","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101403945","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",53
"102073104","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42
"200177159","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"101793171","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",42.75
"301616936","CORONA EX 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",44.25
"301616936","MODELO ESP 1/2 BL","BAR/NIGHTCLUB","SPORTS BAR","ON",13.7778
"101953373","CORONA EX 3.2 6PK BT","DINING","FAST CASUAL","ON",4
"100316566","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1056
"100585520","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"102031430","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",30
"101619101","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",46
"101619101","MODELO ESP 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10
"100763937","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100767483","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"100451696","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"101795714","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"103828019","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100765578","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101403758","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101856465","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",68
"101476170","CORONA EX 16OZ 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",9.3332
"101476170","MODELO ESP 1/4 KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4444
"201771485","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",18
"202024666","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17.25
"200764675","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33
"200764675","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",228
"101000283","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"107235470","CORONA LT 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",30
"103955996","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"101738280","CORONA EX 24PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",24
"100767473","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"100339437","MODELO ESP 24OZ CAN","LIQUOR","LIQUOR SUPER STORE","OFF",11
"200764440","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101833237","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",34
"100766933","MODELO ESP 1/2 BL","LIQUOR","CONVENTIONAL LIQUOR","OFF",192.8892
"100766933","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"107406769","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",83
"107406769","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29
"100916057","CORONA EX 3.2 12PK BT","DRUG","CONVENTIONAL DRUG","OFF",10
"107430694","MODELO ESP 24PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",4
"102454240","MODELO ESP 3.2 6PK BT","EXTENDED MASTER OFF-PREMISE","RESIDENTIAL ADDRESS","OFF",65
"102454240","MODELO ESP 3.2 12PK BT","EXTENDED MASTER OFF-PREMISE","RESIDENTIAL ADDRESS","OFF",26
"101679124","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101438782","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",21
"107371287","MODELO ESP 12PK CAN","EXTENDED MASTER OFF-PREMISE","OFFICE BUILDING","OFF",51
"100593996","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",30
"100762974","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",177
"100437227","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",3
"100565596","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",151.9995
"201655324","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"201655324","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10.6664
"200639357","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"101404008","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",10.6664
"101404008","MODELO ESP 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.9999
"103662939","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERCENTER","OFF",81
"100764899","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"100764899","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"101953512","CORONA EX 3.2 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",7
"201476142","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.1667
"200425201","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",32
"100288011","CORONA LT 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",20
"100459835","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",17
